83.0	1
83.01	1
83.02	1
83.03	1
83.04	1
83.05	1
83.06	1
83.07	1
83.08	1
83.09	1
83.1	1
83.11	1
83.12	1
83.13	1
83.14	1
83.15	1
83.16	1
83.17	1
83.18	1
83.19	1
83.2	1
83.21	1
83.22	1
83.23	1
83.24	1
83.25	1
83.26	1
83.27	1
83.28	1
83.29	1
83.3	1
83.31	1
83.32	1
83.33	1
83.34	1
83.35	1
83.36	1
83.37	1
83.38	1
83.39	1
83.4	1
83.41	1
83.42	1
83.43	1
83.44	1
83.45	1
83.46	1
83.47	1
83.48	1
83.49	1
83.5	1
83.51	1
83.52	1
83.53	1
83.54	1
83.55	1
83.56	1
83.57	1
83.58	1
83.59	1
83.6	1
83.61	1
83.62	1
83.63	1
83.64	1
83.65	1
83.66	1
83.67	1
83.68	1
83.69	1
83.7	1
83.71	1
83.72	1
83.73	1
83.74	1
83.75	1
83.76	1
83.77	1
83.78	1
83.79	1
83.8	1
83.81	1
83.82	1
83.83	1
83.84	1
83.85	1
83.86	1
83.87	1
83.88	1
83.89	1
83.9	1
83.91	1
83.92	1
83.93	1
83.94	1
83.95	1
83.96	1
83.97	1
83.98	1
83.99	1
84.0	1
84.01	1
84.02	1
84.03	1
84.04	1
84.05	1
84.06	1
84.07	1
84.08	1
84.09	1
84.1	1
84.11	1
84.12	1
84.13	1
84.14	1
84.15	1
84.16	1
84.17	1
84.18	1
84.19	1
84.2	1
84.21	1
84.22	1
84.23	1
84.24	1
84.25	1
84.26	1
84.27	1
84.28	1
84.29	1
84.3	1
84.31	1
84.32	1
84.33	1
84.34	1
84.35	1
84.36	1
84.37	1
84.38	1
84.39	1
84.4	1
84.41	1
84.42	1
84.43	1
84.44	1
84.45	1
84.46	1
84.47	1
84.48	1
84.49	1
84.5	1
84.51	1
84.52	1
84.53	1
84.54	1
84.55	1
84.56	1
84.57	1
84.58	1
84.59	1
84.6	1
84.61	1
84.62	1
84.63	1
84.64	1
84.65	1
84.66	1
84.67	1
84.68	1
84.69	1
84.7	1
84.71	1
84.72	1
84.73	1
84.74	1
84.75	1
84.76	1
84.77	1
84.78	1
84.79	1
84.8	1
84.81	1
84.82	1
84.83	1
84.84	1
84.85	1
84.86	1
84.87	1
84.88	1
84.89	1
84.9	1
84.91	1
84.92	1
84.93	1
84.94	1
84.95	1
84.96	1
84.97	1
84.98	1
84.99	1
85.0	1
85.01	1
85.02	1
85.03	1
85.04	1
85.05	1
85.06	1
85.07	1
85.08	1
85.09	1
85.1	1
85.11	1
85.12	1
85.13	1
85.14	1
85.15	1
85.16	1
85.17	1
85.18	1
85.19	1
85.2	1
85.21	1
85.22	1
85.23	1
85.24	1
85.25	1
85.26	1
85.27	1
85.28	1
85.29	1
85.3	1
85.31	1
85.32	1
85.33	1
85.34	1
85.35	1
85.36	1
85.37	1
85.38	1
85.39	1
85.4	1
85.41	1
85.42	1
85.43	1
85.44	1
85.45	1
85.46	1
85.47	1
85.48	1
85.49	1
85.5	1
85.51	1
85.52	1
85.53	1
85.54	1
85.55	1
85.56	1
85.57	1
85.58	1
