25.0	1
25.01	1
25.02	1
25.03	1
25.04	1
25.05	1
25.06	1
25.07	1
25.08	1
25.09	1
25.1	1
25.11	1
25.12	1
25.13	1
25.14	1
25.15	1
25.16	1
25.17	1
25.18	1
25.19	1
25.2	1
25.21	1
25.22	1
25.23	1
25.24	1
25.25	1
25.26	1
25.27	1
25.28	1
25.29	1
25.3	1
25.31	1
25.32	1
25.33	1
25.34	1
25.35	1
25.36	1
25.37	1
25.38	1
25.39	1
25.4	1
25.41	1
25.42	1
25.43	1
25.44	1
25.45	1
25.46	1
25.47	1
25.48	1
25.49	1
25.5	1
25.51	1
25.52	1
25.53	1
25.54	1
25.55	1
25.56	1
25.57	1
25.58	1
25.59	1
25.6	1
25.61	1
25.62	1
25.63	1
25.64	1
25.65	1
25.66	1
25.67	1
25.68	1
25.69	1
25.7	1
25.71	1
25.72	1
25.73	1
25.74	1
25.75	1
25.76	1
25.77	1
25.78	1
25.79	1
25.8	1
25.81	1
25.82	1
25.83	1
25.84	1
25.85	1
25.86	1
25.87	1
25.88	1
25.89	1
25.9	1
25.91	1
25.92	1
25.93	1
25.94	1
25.95	1
25.96	1
25.97	1
25.98	1
25.99	1
26.0	1
26.01	1
26.02	1
26.03	1
26.04	1
26.05	1
26.06	1
26.07	1
26.08	1
26.09	1
26.1	1
26.11	1
26.12	1
26.13	1
26.14	1
26.15	1
26.16	1
26.17	1
26.18	1
26.19	1
26.2	1
26.21	1
26.22	1
26.23	1
26.24	1
26.25	1
26.26	1
26.27	1
26.28	1
26.29	1
26.3	1
26.31	1
26.32	1
26.33	1
26.34	1
26.35	1
26.36	1
26.37	1
26.38	1
26.39	1
26.4	1
26.41	1
26.42	1
26.43	1
26.44	1
26.45	1
26.46	1
26.47	1
26.48	1
26.49	1
26.5	1
26.51	1
26.52	1
26.53	1
26.54	1
26.55	1
26.56	1
26.57	1
26.58	1
26.59	1
26.6	1
26.61	1
26.62	1
26.63	1
26.64	1
26.65	1
26.66	1
26.67	1
26.68	1
26.69	1
26.7	1
26.71	1
26.72	1
26.73	1
26.74	1
26.75	1
26.76	1
26.77	1
26.78	1
26.79	1
26.8	1
26.81	1
26.82	1
26.83	1
26.84	1
26.85	1
26.86	1
26.87	1
26.88	1
26.89	1
26.9	1
26.91	1
26.92	1
26.93	1
26.94	1
26.95	1
26.96	1
26.97	1
26.98	1
26.99	1
27.0	1
27.01	1
27.02	1
27.03	1
27.04	1
27.05	1
27.06	1
27.07	1
27.08	1
27.09	1
27.1	1
27.11	1
27.12	1
27.13	1
27.14	1
27.15	1
27.16	1
27.17	1
27.18	1
27.19	1
27.2	1
27.21	1
27.22	1
27.23	1
27.24	1
27.25	1
27.26	1
27.27	1
27.28	1
27.29	1
