74.0	1
74.01	1
74.02	1
74.03	1
74.04	1
74.05	1
74.06	1
74.07	1
74.08	1
74.09	1
74.1	1
74.11	1
74.12	1
74.13	1
74.14	1
74.15	1
74.16	1
74.17	1
74.18	1
74.19	1
74.2	1
74.21	1
74.22	1
74.23	1
74.24	1
74.25	1
74.26	1
74.27	1
74.28	1
74.29	1
74.3	1
74.31	1
74.32	1
74.33	1
74.34	1
74.35	1
74.36	1
74.37	1
74.38	1
74.39	1
74.4	1
74.41	1
74.42	1
74.43	1
74.44	1
74.45	1
74.46	1
74.47	1
74.48	1
74.49	1
74.5	1
74.51	1
74.52	1
74.53	1
74.54	1
74.55	1
74.56	1
74.57	1
74.58	1
74.59	1
74.6	1
74.61	1
74.62	1
74.63	1
74.64	1
74.65	1
74.66	1
74.67	1
74.68	1
74.69	1
74.7	1
74.71	1
74.72	1
74.73	1
74.74	1
74.75	1
74.76	1
74.77	1
74.78	1
74.79	1
74.8	1
74.81	1
74.82	1
74.83	1
74.84	1
74.85	1
74.86	1
74.87	1
74.88	1
74.89	1
74.9	1
74.91	1
74.92	1
74.93	1
74.94	1
74.95	1
74.96	1
74.97	1
74.98	1
74.99	1
75.0	1
75.01	1
75.02	1
75.03	1
75.04	1
75.05	1
75.06	1
75.07	1
75.08	1
75.09	1
75.1	1
75.11	1
75.12	1
75.13	1
75.14	1
75.15	1
75.16	1
75.17	1
75.18	1
75.19	1
75.2	1
75.21	1
75.22	1
75.23	1
75.24	1
75.25	1
75.26	1
75.27	1
75.28	1
75.29	1
75.3	1
75.31	1
75.32	1
75.33	1
75.34	1
75.35	1
75.36	1
75.37	1
75.38	1
75.39	1
75.4	1
75.41	1
75.42	1
75.43	1
75.44	1
75.45	1
75.46	1
75.47	1
75.48	1
75.49	1
75.5	1
75.51	1
75.52	1
75.53	1
75.54	1
75.55	1
75.56	1
75.57	1
75.58	1
75.59	1
75.6	1
75.61	1
75.62	1
75.63	1
75.64	1
75.65	1
75.66	1
75.67	1
75.68	1
75.69	1
75.7	1
75.71	1
75.72	1
75.73	1
75.74	1
75.75	1
75.76	1
75.77	1
75.78	1
75.79	1
75.8	1
75.81	1
75.82	1
75.83	1
75.84	1
75.85	1
75.86	1
75.87	1
75.88	1
75.89	1
75.9	1
75.91	1
75.92	1
75.93	1
75.94	1
75.95	1
75.96	1
75.97	1
75.98	1
75.99	1
76.0	1
76.01	1
76.02	1
76.03	1
76.04	1
76.05	1
76.06	1
76.07	1
76.08	1
76.09	1
76.1	1
76.11	1
76.12	1
76.13	1
76.14	1
76.15	1
76.16	1
76.17	1
76.18	1
76.19	1
76.2	1
76.21	1
76.22	1
76.23	1
76.24	1
76.25	1
76.26	1
76.27	1
76.28	1
76.29	1
76.3	1
76.31	1
76.32	1
76.33	1
76.34	1
76.35	1
76.36	1
76.37	1
76.38	1
76.39	1
76.4	1
76.41	1
76.42	1
76.43	1
76.44	1
76.45	1
76.46	1
76.47	1
76.48	1
76.49	1
76.5	1
76.51	1
76.52	1
76.53	1
76.54	1
76.55	1
76.56	1
76.57	1
76.58	1
76.59	1
76.6	1
76.61	1
76.62	1
76.63	1
76.64	1
76.65	1
76.66	1
76.67	1
76.68	1
76.69	1
76.7	1
76.71	1
76.72	1
76.73	1
76.74	1
76.75	1
76.76	1
76.77	1
76.78	1
76.79	1
76.8	1
76.81	1
76.82	1
76.83	1
76.84	1
76.85	1
76.86	1
76.87	1
76.88	1
76.89	1
76.9	1
76.91	1
76.92	1
76.93	1
76.94	1
76.95	1
76.96	1
76.97	1
76.98	1
76.99	1
77.0	1
77.01	1
77.02	1
77.03	1
77.04	1
77.05	1
77.06	1
77.07	1
77.08	1
77.09	1
77.1	1
77.11	1
77.12	1
77.13	1
77.14	1
77.15	1
77.16	1
77.17	1
77.18	1
77.19	1
77.2	1
77.21	1
77.22	1
77.23	1
77.24	1
77.25	1
77.26	1
77.27	1
77.28	1
77.29	1
77.3	1
77.31	1
77.32	1
77.33	1
77.34	1
77.35	1
77.36	1
77.37	1
77.38	1
77.39	1
77.4	1
77.41	1
77.42	1
77.43	1
77.44	1
77.45	1
77.46	1
77.47	1
77.48	1
77.49	1
77.5	1
77.51	1
77.52	1
77.53	1
77.54	1
77.55	1
77.56	1
77.57	1
77.58	1
77.59	1
77.6	1
77.61	1
77.62	1
77.63	1
77.64	1
77.65	1
77.66	1
77.67	1
77.68	1
77.69	1
77.7	1
77.71	1
77.72	1
77.73	1
77.74	1
77.75	1
77.76	1
77.77	1
77.78	1
77.79	1
77.8	1
77.81	1
77.82	1
77.83	1
77.84	1
77.85	1
77.86	1
77.87	1
77.88	1
77.89	1
77.9	1
77.91	1
77.92	1
77.93	1
77.94	1
77.95	1
77.96	1
77.97	1
77.98	1
77.99	1
78.0	1
78.01	1
78.02	1
78.03	1
78.04	1
78.05	1
78.06	1
78.07	1
78.08	1
78.09	1
78.1	1
78.11	1
78.12	1
78.13	1
78.14	1
78.15	1
78.16	1
78.17	1
78.18	1
78.19	1
78.2	1
78.21	1
78.22	1
78.23	1
78.24	1
78.25	1
78.26	1
78.27	1
78.28	1
78.29	1
78.3	1
78.31	1
78.32	1
78.33	1
78.34	1
78.35	1
78.36	1
78.37	1
78.38	1
78.39	1
78.4	1
78.41	1
78.42	1
78.43	1
78.44	1
78.45	1
78.46	1
78.47	1
78.48	1
78.49	1
78.5	1
78.51	1
78.52	1
78.53	1
78.54	1
78.55	1
78.56	1
78.57	1
78.58	1
78.59	1
78.6	1
78.61	1
78.62	1
78.63	1
78.64	1
78.65	1
78.66	1
78.67	1
78.68	1
78.69	1
78.7	1
78.71	1
78.72	1
78.73	1
78.74	1
78.75	1
78.76	1
78.77	1
78.78	1
78.79	1
78.8	1
78.81	1
78.82	1
78.83	1
78.84	1
78.85	1
78.86	1
78.87	1
78.88	1
78.89	1
78.9	1
78.91	1
78.92	1
78.93	1
78.94	1
78.95	1
78.96	1
78.97	1
78.98	1
78.99	1
79.0	1
79.01	1
79.02	1
79.03	1
79.04	1
79.05	1
79.06	1
79.07	1
79.08	1
79.09	1
79.1	1
79.11	1
79.12	1
79.13	1
79.14	1
79.15	1
79.16	1
79.17	1
79.18	1
79.19	1
79.2	1
79.21	1
79.22	1
79.23	1
79.24	1
79.25	1
79.26	1
79.27	1
79.28	1
79.29	1
79.3	1
79.31	1
79.32	1
79.33	1
79.34	1
79.35	1
79.36	1
79.37	1
79.38	1
79.39	1
79.4	1
79.41	1
79.42	1
79.43	1
79.44	1
79.45	1
79.46	1
79.47	1
79.48	1
79.49	1
79.5	1
79.51	1
79.52	1
79.53	1
79.54	1
79.55	1
79.56	1
79.57	1
79.58	1
79.59	1
79.6	1
79.61	1
79.62	1
79.63	1
79.64	1
79.65	1
79.66	1
79.67	1
79.68	1
79.69	1
79.7	1
79.71	1
79.72	1
79.73	1
79.74	1
79.75	1
79.76	1
79.77	1
79.78	1
79.79	1
79.8	1
79.81	1
79.82	1
79.83	1
79.84	1
79.85	1
79.86	1
79.87	1
79.88	1
79.89	1
79.9	1
79.91	1
79.92	1
79.93	1
79.94	1
79.95	1
79.96	1
79.97	1
79.98	1
79.99	1
80.0	1
80.01	1
80.02	1
80.03	1
80.04	1
80.05	1
80.06	1
80.07	1
80.08	1
80.09	1
80.1	1
80.11	1
80.12	1
80.13	1
80.14	1
80.15	1
80.16	1
80.17	1
80.18	1
80.19	1
80.2	1
80.21	1
80.22	1
80.23	1
80.24	1
80.25	1
80.26	1
80.27	1
80.28	1
80.29	1
80.3	1
80.31	1
80.32	1
80.33	1
80.34	1
80.35	1
80.36	1
80.37	1
80.38	1
80.39	1
80.4	1
80.41	1
80.42	1
80.43	1
80.44	1
80.45	1
80.46	1
80.47	1
80.48	1
80.49	1
80.5	1
80.51	1
80.52	1
80.53	1
80.54	1
80.55	1
80.56	1
80.57	1
80.58	1
80.59	1
80.6	1
80.61	1
80.62	1
80.63	1
80.64	1
80.65	1
80.66	1
80.67	1
80.68	1
80.69	1
80.7	1
80.71	1
80.72	1
80.73	1
80.74	1
80.75	1
80.76	1
80.77	1
80.78	1
80.79	1
80.8	1
80.81	1
80.82	1
80.83	1
80.84	1
80.85	1
80.86	1
80.87	1
80.88	1
80.89	1
80.9	1
80.91	1
80.92	1
80.93	1
80.94	1
80.95	1
80.96	1
80.97	1
80.98	1
80.99	1
81.0	1
81.01	1
81.02	1
81.03	1
81.04	1
81.05	1
81.06	1
81.07	1
81.08	1
81.09	1
81.1	1
81.11	1
81.12	1
81.13	1
81.14	1
81.15	1
81.16	1
81.17	1
81.18	1
81.19	1
81.2	1
81.21	1
81.22	1
81.23	1
81.24	1
81.25	1
81.26	1
81.27	1
81.28	1
81.29	1
81.3	1
81.31	1
81.32	1
